REQUEST_ID,PICKUP_POINT,DRIVER_ID,STATUS,REQUEST_TIMESTAMP,DROP_TIMESTAMP,REQUEST_HOUR,REQUEST_DAY,TIME_SLOT
1137,City,209,Cancelled,07-11-2016 20:32,,20,07-11-2016,Evening
1702,City,210,Cancelled,07-12-2016 08:02,,8,07-12-2016,Morning
1762,City,210,Cancelled,07-12-2016 08:50,,8,07-12-2016,Morning
2373,Airport,210,Cancelled,07-12-2016 19:36,,19,07-12-2016,Evening
244,City,211,Cancelled,07-11-2016 06:31,,6,07-11-2016,Morning
1216,Airport,211,Cancelled,07-11-2016 21:32,,21,07-11-2016,Night
393,City,212,Cancelled,07-11-2016 08:27,,8,07-11-2016,Morning
419,City,212,Cancelled,07-11-2016 08:42,,8,07-11-2016,Morning
193,City,213,Cancelled,07-11-2016 05:58,,5,07-11-2016,Morning
1825,City,213,Cancelled,07-12-2016 09:35,,9,07-12-2016,Morning
107,City,215,Cancelled,07-11-2016 05:02,,5,07-11-2016,Morning
1594,City,215,Cancelled,07-12-2016 06:41,,6,07-12-2016,Morning
1791,City,215,Cancelled,07-12-2016 09:08,,9,07-12-2016,Morning
409,City,216,Cancelled,07-11-2016 08:34,,8,07-11-2016,Morning
711,City,218,Cancelled,07-11-2016 14:22,,14,07-11-2016,Afternoon
262,City,220,Cancelled,07-11-2016 06:41,,6,07-11-2016,Morning
529,City,220,Cancelled,07-11-2016 09:54,,9,07-11-2016,Morning
1537,City,220,Cancelled,07-12-2016 05:55,,5,07-12-2016,Morning
1788,City,220,Cancelled,07-12-2016 09:08,,9,07-12-2016,Morning
1730,City,222,Cancelled,07-12-2016 08:25,,8,07-12-2016,Morning
2448,Airport,222,Cancelled,07-12-2016 20:26,,20,07-12-2016,Evening
1506,City,223,Cancelled,07-12-2016 05:37,,5,07-12-2016,Morning
2651,City,223,Cancelled,07-12-2016 22:56,,22,07-12-2016,Night
291,City,224,Cancelled,07-11-2016 07:06,,7,07-11-2016,Morning
1669,City,224,Cancelled,07-12-2016 07:39,,7,07-12-2016,Morning
157,City,226,Cancelled,07-11-2016 05:38,,5,07-11-2016,Morning
1837,City,227,Cancelled,07-12-2016 09:36,,9,07-12-2016,Morning
1509,City,228,Cancelled,07-12-2016 05:42,,5,07-12-2016,Morning
1365,City,229,Cancelled,07-11-2016 00:09,,0,07-11-2016,Late Night
1834,City,229,Cancelled,07-12-2016 09:33,,9,07-12-2016,Morning
623,Airport,230,Cancelled,07-11-2016 12:03,,12,07-11-2016,Afternoon
1521,City,230,Cancelled,07-12-2016 05:50,,5,07-12-2016,Morning
2435,City,231,Cancelled,07-12-2016 20:11,,20,07-12-2016,Evening
399,City,232,Cancelled,07-11-2016 08:25,,8,07-11-2016,Morning
1156,City,233,Cancelled,07-11-2016 20:46,,20,07-11-2016,Evening
552,City,234,Cancelled,07-11-2016 10:07,,10,07-11-2016,Afternoon
589,Airport,234,Cancelled,07-11-2016 11:19,,11,07-11-2016,Afternoon
1117,Airport,235,Cancelled,07-11-2016 20:17,,20,07-11-2016,Evening
185,City,236,Cancelled,07-11-2016 05:43,,5,07-11-2016,Morning
1846,City,237,Cancelled,07-12-2016 09:43,,9,07-12-2016,Morning
298,City,238,Cancelled,07-11-2016 07:15,,7,07-11-2016,Morning
508,City,239,Cancelled,07-11-2016 09:40,,9,07-11-2016,Morning
1419,City,239,Cancelled,07-12-2016 03:57,,3,07-12-2016,Late Night
309,City,240,Cancelled,07-11-2016 07:18,,7,07-11-2016,Morning
327,City,240,Cancelled,07-11-2016 07:33,,7,07-11-2016,Morning
1491,City,240,Cancelled,07-12-2016 05:36,,5,07-12-2016,Morning
414,City,242,Cancelled,07-11-2016 08:41,,8,07-11-2016,Morning
1621,City,242,Cancelled,07-12-2016 06:56,,6,07-12-2016,Morning
1778,City,243,Cancelled,07-12-2016 09:01,,9,07-12-2016,Morning
115,City,244,Cancelled,07-11-2016 05:14,,5,07-11-2016,Morning
1784,City,245,Cancelled,07-12-2016 09:02,,9,07-12-2016,Morning
431,City,246,Cancelled,07-11-2016 08:56,,8,07-11-2016,Morning
1599,City,246,Cancelled,07-12-2016 06:39,,6,07-12-2016,Morning
1725,City,246,Cancelled,07-12-2016 08:17,,8,07-12-2016,Morning
133,City,247,Cancelled,07-11-2016 05:14,,5,07-11-2016,Morning
108,City,248,Cancelled,07-11-2016 05:09,,5,07-11-2016,Morning
1798,City,248,Cancelled,07-12-2016 09:10,,9,07-12-2016,Morning
1932,City,248,Cancelled,07-12-2016 11:13,,11,07-12-2016,Afternoon
363,City,249,Cancelled,07-11-2016 08:02,,8,07-11-2016,Morning
1866,City,250,Cancelled,07-12-2016 09:52,,9,07-12-2016,Morning
415,Airport,251,Cancelled,07-11-2016 08:37,,8,07-11-2016,Morning
490,City,252,Cancelled,07-11-2016 09:33,,9,07-11-2016,Morning
464,City,253,Cancelled,07-11-2016 09:14,,9,07-11-2016,Morning
725,Airport,253,Cancelled,07-11-2016 15:02,,15,07-11-2016,Afternoon
2418,Airport,254,Cancelled,07-12-2016 20:05,,20,07-12-2016,Evening
780,Airport,255,Cancelled,07-11-2016 16:42,,16,07-11-2016,Afternoon
1601,City,255,Cancelled,07-12-2016 06:43,,6,07-12-2016,Morning
1831,Airport,255,Cancelled,07-12-2016 09:27,,9,07-12-2016,Morning
471,City,258,Cancelled,07-11-2016 09:22,,9,07-11-2016,Morning
332,City,259,Cancelled,07-11-2016 07:40,,7,07-11-2016,Morning
1734,City,259,Cancelled,07-12-2016 08:25,,8,07-12-2016,Morning
1703,City,260,Cancelled,07-12-2016 08:05,,8,07-12-2016,Morning
1591,City,261,Cancelled,07-12-2016 06:28,,6,07-12-2016,Morning
1876,City,261,Cancelled,07-12-2016 10:01,,10,07-12-2016,Afternoon
743,City,263,Cancelled,07-11-2016 15:37,,15,07-11-2016,Afternoon
485,City,264,Cancelled,07-11-2016 09:33,,9,07-11-2016,Morning
647,City,264,Cancelled,07-11-2016 12:37,,12,07-11-2016,Afternoon
1858,City,264,Cancelled,07-12-2016 09:54,,9,07-12-2016,Morning
553,City,266,Cancelled,07-11-2016 10:09,,10,07-11-2016,Afternoon
676,City,266,Cancelled,07-11-2016 13:23,,13,07-11-2016,Afternoon
1516,City,266,Cancelled,07-12-2016 05:44,,5,07-12-2016,Morning
1763,City,266,Cancelled,07-12-2016 08:51,,8,07-12-2016,Morning
147,City,267,Cancelled,07-11-2016 05:26,,5,07-11-2016,Morning
120,City,268,Cancelled,07-11-2016 05:04,,5,07-11-2016,Morning
1560,City,268,Cancelled,07-12-2016 06:06,,6,07-12-2016,Morning
166,City,269,Cancelled,07-11-2016 05:41,,5,07-11-2016,Morning
1655,Airport,269,Cancelled,07-12-2016 07:27,,7,07-12-2016,Morning
1670,City,269,Cancelled,07-12-2016 07:36,,7,07-12-2016,Morning
1545,Airport,270,Cancelled,07-12-2016 06:01,,6,07-12-2016,Morning
417,City,271,Cancelled,07-11-2016 08:42,,8,07-11-2016,Morning
1437,City,271,Cancelled,07-12-2016 04:42,,4,07-12-2016,Late Night
305,City,272,Cancelled,07-11-2016 07:17,,7,07-11-2016,Morning
1511,City,272,Cancelled,07-12-2016 05:40,,5,07-12-2016,Morning
346,City,273,Cancelled,07-11-2016 07:54,,7,07-11-2016,Morning
1684,City,274,Cancelled,07-12-2016 07:50,,7,07-12-2016,Morning
2222,City,275,Cancelled,07-12-2016 18:03,,18,07-12-2016,Evening
2237,City,275,Cancelled,07-12-2016 18:19,,18,07-12-2016,Evening
395,City,276,Cancelled,07-11-2016 08:32,,8,07-11-2016,Morning
495,City,276,Cancelled,07-11-2016 09:37,,9,07-11-2016,Morning
1228,City,276,Cancelled,07-11-2016 21:37,,21,07-11-2016,Night
1481,City,277,Cancelled,07-12-2016 05:24,,5,07-12-2016,Morning
1616,City,277,Cancelled,07-12-2016 06:54,,6,07-12-2016,Morning
1627,City,277,Cancelled,07-12-2016 07:02,,7,07-12-2016,Morning
1726,City,277,Cancelled,07-12-2016 08:25,,8,07-12-2016,Morning
294,City,278,Cancelled,07-11-2016 07:12,,7,07-11-2016,Morning
315,City,278,Cancelled,07-11-2016 07:34,,7,07-11-2016,Morning
1718,City,278,Cancelled,07-12-2016 08:14,,8,07-12-2016,Morning
2122,City,278,Cancelled,07-12-2016 16:50,,16,07-12-2016,Afternoon
2387,City,278,Cancelled,07-12-2016 19:46,,19,07-12-2016,Evening
140,City,279,Cancelled,07-11-2016 05:17,,5,07-11-2016,Morning
505,City,279,Cancelled,07-11-2016 09:44,,9,07-11-2016,Morning
1877,City,280,Cancelled,07-12-2016 10:03,,10,07-12-2016,Afternoon
1233,Airport,282,Cancelled,07-11-2016 21:38,,21,07-11-2016,Night
1883,City,282,Cancelled,07-12-2016 10:06,,10,07-12-2016,Afternoon
219,City,283,Cancelled,07-11-2016 06:15,,6,07-11-2016,Morning
493,City,283,Cancelled,07-11-2016 09:30,,9,07-11-2016,Morning
1575,City,283,Cancelled,07-12-2016 06:23,,6,07-12-2016,Morning
109,City,284,Cancelled,07-11-2016 05:01,,5,07-11-2016,Morning
299,City,284,Cancelled,07-11-2016 07:13,,7,07-11-2016,Morning
347,City,284,Cancelled,07-11-2016 07:51,,7,07-11-2016,Morning
538,City,284,Cancelled,07-11-2016 10:00,,10,07-11-2016,Afternoon
441,City,286,Cancelled,07-11-2016 09:05,,9,07-11-2016,Morning
1109,City,286,Cancelled,07-11-2016 20:23,,20,07-11-2016,Evening
1693,Airport,286,Cancelled,07-12-2016 07:50,,7,07-12-2016,Morning
1630,City,287,Cancelled,07-12-2016 07:03,,7,07-12-2016,Morning
186,City,288,Cancelled,07-11-2016 05:48,,5,07-11-2016,Morning
2094,Airport,288,Cancelled,07-12-2016 15:51,,15,07-12-2016,Afternoon
340,City,289,Cancelled,07-11-2016 07:51,,7,07-11-2016,Morning
151,City,290,Cancelled,07-11-2016 05:27,,5,07-11-2016,Morning
316,City,290,Cancelled,07-11-2016 07:26,,7,07-11-2016,Morning
561,City,290,Cancelled,07-11-2016 10:10,,10,07-11-2016,Afternoon
1582,City,290,Cancelled,07-12-2016 06:23,,6,07-12-2016,Morning
1871,City,290,Cancelled,07-12-2016 10:04,,10,07-12-2016,Afternoon
144,City,291,Cancelled,07-11-2016 05:24,,5,07-11-2016,Morning
1383,City,291,Cancelled,07-12-2016 01:12,,1,07-12-2016,Late Night
184,City,292,Cancelled,07-11-2016 05:49,,5,07-11-2016,Morning
407,City,294,Cancelled,07-11-2016 08:33,,8,07-11-2016,Morning
486,City,294,Cancelled,07-11-2016 09:29,,9,07-11-2016,Morning
1251,City,295,Cancelled,07-11-2016 21:47,,21,07-11-2016,Night
295,Airport,297,Cancelled,07-11-2016 07:10,,7,07-11-2016,Morning
1487,City,297,Cancelled,07-12-2016 05:23,,5,07-12-2016,Morning
284,City,298,Cancelled,07-11-2016 07:05,,7,07-11-2016,Morning
758,City,299,Cancelled,07-11-2016 16:06,,16,07-11-2016,Afternoon
1641,City,299,Cancelled,07-12-2016 07:20,,7,07-12-2016,Morning
1362,City,,No Cars Available,07-11-2016 00:02,,0,07-11-2016,Late Night
1364,City,,No Cars Available,07-11-2016 00:06,,0,07-11-2016,Late Night
1366,City,,No Cars Available,07-11-2016 00:09,,0,07-11-2016,Late Night
2,Airport,,No Cars Available,07-11-2016 00:23,,0,07-11-2016,Late Night
7,Airport,,No Cars Available,07-11-2016 00:30,,0,07-11-2016,Late Night
6,City,,No Cars Available,07-11-2016 00:36,,0,07-11-2016,Late Night
4,City,,No Cars Available,07-11-2016 00:37,,0,07-11-2016,Late Night
8,City,,No Cars Available,07-11-2016 00:40,,0,07-11-2016,Late Night
12,City,,No Cars Available,07-11-2016 01:08,,1,07-11-2016,Late Night
16,Airport,,No Cars Available,07-11-2016 01:09,,1,07-11-2016,Late Night
14,Airport,,No Cars Available,07-11-2016 01:10,,1,07-11-2016,Late Night
19,City,,No Cars Available,07-11-2016 01:14,,1,07-11-2016,Late Night
15,City,,No Cars Available,07-11-2016 01:15,,1,07-11-2016,Late Night
17,Airport,,No Cars Available,07-11-2016 01:16,,1,07-11-2016,Late Night
20,Airport,,No Cars Available,07-11-2016 01:23,,1,07-11-2016,Late Night
23,City,,No Cars Available,07-11-2016 01:38,,1,07-11-2016,Late Night
22,Airport,,No Cars Available,07-11-2016 01:40,,1,07-11-2016,Late Night
25,Airport,,No Cars Available,07-11-2016 01:45,,1,07-11-2016,Late Night
24,Airport,,No Cars Available,07-11-2016 01:48,,1,07-11-2016,Late Night
27,Airport,,No Cars Available,07-11-2016 01:49,,1,07-11-2016,Late Night
26,Airport,,No Cars Available,07-11-2016 01:49,,1,07-11-2016,Late Night
29,City,,No Cars Available,07-11-2016 01:55,,1,07-11-2016,Late Night
28,City,,No Cars Available,07-11-2016 02:02,,2,07-11-2016,Late Night
31,City,,No Cars Available,07-11-2016 02:10,,2,07-11-2016,Late Night
32,Airport,,No Cars Available,07-11-2016 02:15,,2,07-11-2016,Late Night
36,City,,No Cars Available,07-11-2016 02:33,,2,07-11-2016,Late Night
37,Airport,,No Cars Available,07-11-2016 02:34,,2,07-11-2016,Late Night
38,City,,No Cars Available,07-11-2016 02:39,,2,07-11-2016,Late Night
40,Airport,,No Cars Available,07-11-2016 02:42,,2,07-11-2016,Late Night
39,Airport,,No Cars Available,07-11-2016 02:48,,2,07-11-2016,Late Night
42,Airport,,No Cars Available,07-11-2016 02:55,,2,07-11-2016,Late Night
43,City,,No Cars Available,07-11-2016 03:06,,3,07-11-2016,Late Night
44,Airport,,No Cars Available,07-11-2016 03:07,,3,07-11-2016,Late Night
46,Airport,,No Cars Available,07-11-2016 03:16,,3,07-11-2016,Late Night
49,Airport,,No Cars Available,07-11-2016 03:29,,3,07-11-2016,Late Night
52,City,,No Cars Available,07-11-2016 03:30,,3,07-11-2016,Late Night
54,City,,No Cars Available,07-11-2016 03:34,,3,07-11-2016,Late Night
55,Airport,,No Cars Available,07-11-2016 03:41,,3,07-11-2016,Late Night
57,City,,No Cars Available,07-11-2016 03:52,,3,07-11-2016,Late Night
59,City,,No Cars Available,07-11-2016 03:58,,3,07-11-2016,Late Night
56,City,,No Cars Available,07-11-2016 03:58,,3,07-11-2016,Late Night
58,Airport,,No Cars Available,07-11-2016 04:03,,4,07-11-2016,Late Night
61,Airport,,No Cars Available,07-11-2016 04:05,,4,07-11-2016,Late Night
62,Airport,,No Cars Available,07-11-2016 04:10,,4,07-11-2016,Late Night
63,Airport,,No Cars Available,07-11-2016 04:17,,4,07-11-2016,Late Night
65,Airport,,No Cars Available,07-11-2016 04:23,,4,07-11-2016,Late Night
67,Airport,,No Cars Available,07-11-2016 04:24,,4,07-11-2016,Late Night
69,Airport,,No Cars Available,07-11-2016 04:27,,4,07-11-2016,Late Night
68,Airport,,No Cars Available,07-11-2016 04:27,,4,07-11-2016,Late Night
72,City,,No Cars Available,07-11-2016 04:36,,4,07-11-2016,Late Night
73,Airport,,No Cars Available,07-11-2016 04:36,,4,07-11-2016,Late Night
71,City,,No Cars Available,07-11-2016 04:37,,4,07-11-2016,Late Night
75,Airport,,No Cars Available,07-11-2016 04:40,,4,07-11-2016,Late Night
79,City,,No Cars Available,07-11-2016 04:43,,4,07-11-2016,Late Night
83,City,,No Cars Available,07-11-2016 04:44,,4,07-11-2016,Late Night
78,City,,No Cars Available,07-11-2016 04:45,,4,07-11-2016,Late Night
104,City,,No Cars Available,07-11-2016 05:00,,5,07-11-2016,Morning
103,City,,No Cars Available,07-11-2016 05:02,,5,07-11-2016,Morning
131,City,,No Cars Available,07-11-2016 05:10,,5,07-11-2016,Morning
124,City,,No Cars Available,07-11-2016 05:12,,5,07-11-2016,Morning
117,City,,No Cars Available,07-11-2016 05:13,,5,07-11-2016,Morning
137,City,,No Cars Available,07-11-2016 05:17,,5,07-11-2016,Morning
136,City,,No Cars Available,07-11-2016 05:19,,5,07-11-2016,Morning
135,City,,No Cars Available,07-11-2016 05:20,,5,07-11-2016,Morning
138,City,,No Cars Available,07-11-2016 05:20,,5,07-11-2016,Morning
154,City,,No Cars Available,07-11-2016 05:31,,5,07-11-2016,Morning
153,City,,No Cars Available,07-11-2016 05:33,,5,07-11-2016,Morning
171,City,,No Cars Available,07-11-2016 05:39,,5,07-11-2016,Morning
167,City,,No Cars Available,07-11-2016 05:40,,5,07-11-2016,Morning
159,City,,No Cars Available,07-11-2016 05:43,,5,07-11-2016,Morning
178,City,,No Cars Available,07-11-2016 05:47,,5,07-11-2016,Morning
179,City,,No Cars Available,07-11-2016 05:49,,5,07-11-2016,Morning
190,City,,No Cars Available,07-11-2016 05:53,,5,07-11-2016,Morning
189,City,,No Cars Available,07-11-2016 05:58,,5,07-11-2016,Morning
208,Airport,,No Cars Available,07-11-2016 06:05,,6,07-11-2016,Morning
194,City,,No Cars Available,07-11-2016 06:05,,6,07-11-2016,Morning
207,City,,No Cars Available,07-11-2016 06:06,,6,07-11-2016,Morning
199,City,,No Cars Available,07-11-2016 06:07,,6,07-11-2016,Morning
203,City,,No Cars Available,07-11-2016 06:07,,6,07-11-2016,Morning
221,City,,No Cars Available,07-11-2016 06:16,,6,07-11-2016,Morning
226,City,,No Cars Available,07-11-2016 06:21,,6,07-11-2016,Morning
228,City,,No Cars Available,07-11-2016 06:24,,6,07-11-2016,Morning
231,City,,No Cars Available,07-11-2016 06:26,,6,07-11-2016,Morning
230,City,,No Cars Available,07-11-2016 06:27,,6,07-11-2016,Morning
254,City,,No Cars Available,07-11-2016 06:40,,6,07-11-2016,Morning
263,City,,No Cars Available,07-11-2016 06:44,,6,07-11-2016,Morning
255,City,,No Cars Available,07-11-2016 06:44,,6,07-11-2016,Morning
259,City,,No Cars Available,07-11-2016 06:46,,6,07-11-2016,Morning
266,City,,No Cars Available,07-11-2016 06:47,,6,07-11-2016,Morning
274,City,,No Cars Available,07-11-2016 06:50,,6,07-11-2016,Morning
272,City,,No Cars Available,07-11-2016 06:50,,6,07-11-2016,Morning
287,City,,No Cars Available,07-11-2016 07:05,,7,07-11-2016,Morning
288,City,,No Cars Available,07-11-2016 07:05,,7,07-11-2016,Morning
300,City,,No Cars Available,07-11-2016 07:13,,7,07-11-2016,Morning
331,City,,No Cars Available,07-11-2016 07:47,,7,07-11-2016,Morning
337,City,,No Cars Available,07-11-2016 07:50,,7,07-11-2016,Morning
342,City,,No Cars Available,07-11-2016 07:51,,7,07-11-2016,Morning
349,City,,No Cars Available,07-11-2016 07:51,,7,07-11-2016,Morning
344,City,,No Cars Available,07-11-2016 07:52,,7,07-11-2016,Morning
348,City,,No Cars Available,07-11-2016 07:54,,7,07-11-2016,Morning
359,City,,No Cars Available,07-11-2016 07:58,,7,07-11-2016,Morning
367,City,,No Cars Available,07-11-2016 08:03,,8,07-11-2016,Morning
356,City,,No Cars Available,07-11-2016 08:03,,8,07-11-2016,Morning
369,City,,No Cars Available,07-11-2016 08:04,,8,07-11-2016,Morning
364,City,,No Cars Available,07-11-2016 08:05,,8,07-11-2016,Morning
372,City,,No Cars Available,07-11-2016 08:07,,8,07-11-2016,Morning
365,City,,No Cars Available,07-11-2016 08:07,,8,07-11-2016,Morning
390,City,,No Cars Available,07-11-2016 08:17,,8,07-11-2016,Morning
388,City,,No Cars Available,07-11-2016 08:21,,8,07-11-2016,Morning
385,City,,No Cars Available,07-11-2016 08:21,,8,07-11-2016,Morning
396,City,,No Cars Available,07-11-2016 08:29,,8,07-11-2016,Morning
413,City,,No Cars Available,07-11-2016 08:37,,8,07-11-2016,Morning
408,City,,No Cars Available,07-11-2016 08:37,,8,07-11-2016,Morning
416,City,,No Cars Available,07-11-2016 08:39,,8,07-11-2016,Morning
435,City,,No Cars Available,07-11-2016 08:55,,8,07-11-2016,Morning
440,City,,No Cars Available,07-11-2016 09:08,,9,07-11-2016,Morning
434,City,,No Cars Available,07-11-2016 09:09,,9,07-11-2016,Morning
456,City,,No Cars Available,07-11-2016 09:13,,9,07-11-2016,Morning
453,City,,No Cars Available,07-11-2016 09:13,,9,07-11-2016,Morning
442,City,,No Cars Available,07-11-2016 09:15,,9,07-11-2016,Morning
478,City,,No Cars Available,07-11-2016 09:16,,9,07-11-2016,Morning
452,City,,No Cars Available,07-11-2016 09:16,,9,07-11-2016,Morning
460,City,,No Cars Available,07-11-2016 09:21,,9,07-11-2016,Morning
473,Airport,,No Cars Available,07-11-2016 09:22,,9,07-11-2016,Morning
472,City,,No Cars Available,07-11-2016 09:25,,9,07-11-2016,Morning
496,City,,No Cars Available,07-11-2016 09:29,,9,07-11-2016,Morning
487,City,,No Cars Available,07-11-2016 09:31,,9,07-11-2016,Morning
498,City,,No Cars Available,07-11-2016 09:35,,9,07-11-2016,Morning
503,City,,No Cars Available,07-11-2016 09:37,,9,07-11-2016,Morning
502,City,,No Cars Available,07-11-2016 09:40,,9,07-11-2016,Morning
509,City,,No Cars Available,07-11-2016 09:42,,9,07-11-2016,Morning
506,City,,No Cars Available,07-11-2016 09:43,,9,07-11-2016,Morning
522,City,,No Cars Available,07-11-2016 09:48,,9,07-11-2016,Morning
516,City,,No Cars Available,07-11-2016 09:49,,9,07-11-2016,Morning
524,City,,No Cars Available,07-11-2016 09:50,,9,07-11-2016,Morning
527,City,,No Cars Available,07-11-2016 09:52,,9,07-11-2016,Morning
530,City,,No Cars Available,07-11-2016 09:57,,9,07-11-2016,Morning
539,City,,No Cars Available,07-11-2016 09:59,,9,07-11-2016,Morning
541,City,,No Cars Available,07-11-2016 10:03,,10,07-11-2016,Afternoon
548,City,,No Cars Available,07-11-2016 10:04,,10,07-11-2016,Afternoon
563,Airport,,No Cars Available,07-11-2016 10:17,,10,07-11-2016,Afternoon
562,Airport,,No Cars Available,07-11-2016 10:18,,10,07-11-2016,Afternoon
566,City,,No Cars Available,07-11-2016 10:20,,10,07-11-2016,Afternoon
567,Airport,,No Cars Available,07-11-2016 10:21,,10,07-11-2016,Afternoon
576,City,,No Cars Available,07-11-2016 10:58,,10,07-11-2016,Afternoon
581,Airport,,No Cars Available,07-11-2016 11:00,,11,07-11-2016,Afternoon
587,City,,No Cars Available,07-11-2016 11:17,,11,07-11-2016,Afternoon
593,City,,No Cars Available,07-11-2016 11:22,,11,07-11-2016,Afternoon
594,Airport,,No Cars Available,07-11-2016 11:31,,11,07-11-2016,Afternoon
601,City,,No Cars Available,07-11-2016 11:40,,11,07-11-2016,Afternoon
606,City,,No Cars Available,07-11-2016 11:42,,11,07-11-2016,Afternoon
611,Airport,,No Cars Available,07-11-2016 11:53,,11,07-11-2016,Afternoon
613,City,,No Cars Available,07-11-2016 11:56,,11,07-11-2016,Afternoon
617,Airport,,No Cars Available,07-11-2016 11:57,,11,07-11-2016,Afternoon
624,City,,No Cars Available,07-11-2016 12:06,,12,07-11-2016,Afternoon
633,City,,No Cars Available,07-11-2016 12:26,,12,07-11-2016,Afternoon
646,Airport,,No Cars Available,07-11-2016 12:37,,12,07-11-2016,Afternoon
654,Airport,,No Cars Available,07-11-2016 12:45,,12,07-11-2016,Afternoon
655,City,,No Cars Available,07-11-2016 12:53,,12,07-11-2016,Afternoon
658,City,,No Cars Available,07-11-2016 12:54,,12,07-11-2016,Afternoon
659,City,,No Cars Available,07-11-2016 12:55,,12,07-11-2016,Afternoon
667,City,,No Cars Available,07-11-2016 13:01,,13,07-11-2016,Afternoon
665,Airport,,No Cars Available,07-11-2016 13:04,,13,07-11-2016,Afternoon
668,City,,No Cars Available,07-11-2016 13:06,,13,07-11-2016,Afternoon
674,City,,No Cars Available,07-11-2016 13:15,,13,07-11-2016,Afternoon
670,Airport,,No Cars Available,07-11-2016 13:18,,13,07-11-2016,Afternoon
673,Airport,,No Cars Available,07-11-2016 13:24,,13,07-11-2016,Afternoon
678,Airport,,No Cars Available,07-11-2016 13:33,,13,07-11-2016,Afternoon
690,Airport,,No Cars Available,07-11-2016 13:41,,13,07-11-2016,Afternoon
685,City,,No Cars Available,07-11-2016 13:43,,13,07-11-2016,Afternoon
691,City,,No Cars Available,07-11-2016 13:46,,13,07-11-2016,Afternoon
695,City,,No Cars Available,07-11-2016 13:54,,13,07-11-2016,Afternoon
696,City,,No Cars Available,07-11-2016 14:01,,14,07-11-2016,Afternoon
705,Airport,,No Cars Available,07-11-2016 14:12,,14,07-11-2016,Afternoon
713,City,,No Cars Available,07-11-2016 14:41,,14,07-11-2016,Afternoon
716,City,,No Cars Available,07-11-2016 14:52,,14,07-11-2016,Afternoon
722,Airport,,No Cars Available,07-11-2016 14:57,,14,07-11-2016,Afternoon
731,City,,No Cars Available,07-11-2016 15:11,,15,07-11-2016,Afternoon
730,Airport,,No Cars Available,07-11-2016 15:14,,15,07-11-2016,Afternoon
734,City,,No Cars Available,07-11-2016 15:22,,15,07-11-2016,Afternoon
755,Airport,,No Cars Available,07-11-2016 16:03,,16,07-11-2016,Afternoon
762,City,,No Cars Available,07-11-2016 16:12,,16,07-11-2016,Afternoon
765,Airport,,No Cars Available,07-11-2016 16:16,,16,07-11-2016,Afternoon
764,City,,No Cars Available,07-11-2016 16:21,,16,07-11-2016,Afternoon
767,City,,No Cars Available,07-11-2016 16:24,,16,07-11-2016,Afternoon
768,Airport,,No Cars Available,07-11-2016 16:26,,16,07-11-2016,Afternoon
